Model,Engine_Size,Mileage,Doors,Owner_Count,Price,Brand_BMW,Brand_Chevrolet,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic,Car_Age
Camry,0.32499999999999996,0.9435519901841145,2,1,0.014661677197717937,False,False,False,False,False,False,False,True,False,False,False,True,True,False,20
GLA,0.75,0.04458159121371557,3,5,0.566345622967916,False,False,False,False,False,False,True,False,False,False,True,False,False,True,17
Fiesta,0.8500000000000001,0.13023052660358359,3,5,0.5164100361940985,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16
Accord,0.2,0.38755409739865704,4,2,0.48303785043862335,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4
Elantra,0.875,0.26491221050806546,4,4,0.8533218820931231,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2
Corolla,0.675,0.6022599209127706,2,2,0.28746702656278755,False,False,False,False,False,False,False,True,False,False,True,False,True,False,20
C-Class,0.04999999999999999,0.050106360987190006,3,4,0.41089503711428743,False,False,False,False,False,False,True,False,False,False,True,False,True,False,16
Explorer,0.75,0.8632911223584798,4,3,0.24667198331390713,False,False,True,False,False,False,False,False,False,False,True,False,False,False,23
Impala,0.925,0.6356052573669154,4,5,0.6064658609901233,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7
Fiesta,0.65,0.2856642727109049,4,1,0.5450585853628611,False,False,True,False,False,False,False,False,False,False,True,False,False,True,12
Sonata,0.675,0.25131867618914255,4,5,0.42273480154591747,False,False,False,False,True,False,False,False,False,True,False,False,False,True,23
Camry,0.125,0.9222164429418316,5,5,0.34764738359609837,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3
Q5,0.44999999999999996,0.29352298264215365,3,4,0.4194834672719465,False,False,False,False,False,False,False,False,False,False,True,False,False,True,16
GLA,0.275,0.12160161642026929,3,4,0.23127415495981843,False,False,False,False,False,False,True,False,False,False,False,False,True,False,24
Corolla,0.6,0.5511099552550329,3,4,0.3860499355867738,False,False,False,False,False,False,False,True,False,True,False,False,True,False,18
Tucson,0.04999999999999999,0.7227612512586605,5,2,0.26157904423041534,False,False,False,False,True,False,False,False,False,True,False,False,False,True,14
Elantra,0.2,0.9593527650522469,5,5,0.29715968345500277,False,False,False,False,True,False,False,False,False,False,True,False,False,True,6
3 Series,0.125,0.4607031161435307,3,1,0.30280350898717867,True,False,False,False,False,False,False,False,False,True,False,False,True,False,18
Impala,1.0,0.8886743886743886,2,2,0.550150297527759,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6
5 Series,0.04999999999999999,0.6033835463887277,3,5,0.33004110177289736,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6
Equinox,0.55,0.9772474176619255,3,4,0.29059566897736333,False,True,False,False,False,False,False,False,False,True,False,False,True,False,14
Tiguan,0.22499999999999998,0.30907035829315627,2,2,0.4015091098705601,False,False,False,False,False,False,False,False,True,True,False,False,True,False,17
Civic,0.8500000000000001,0.5214589126506225,5,3,0.4215078829519662,False,False,False,True,False,False,False,False,False,True,False,False,False,True,20
C-Class,0.5,0.06369322690566215,3,1,0.4120606097785412,False,False,False,False,False,False,True,False,False,True,False,False,True,False,25
Passat,0.7749999999999999,0.5313048059162049,2,4,0.6387338200110423,False,False,False,False,False,False,False,False,True,True,False,False,False,True,7
Rio,0.625,0.19429051553403884,4,2,0.7198331390712226,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4
Fiesta,0.42500000000000004,0.3744240169110636,4,2,0.5246917367032697,False,False,True,False,False,False,False,False,False,False,False,False,True,False,5
5 Series,0.35,0.48208534218896915,4,2,0.4237163364210784,True,False,False,False,False,False,False,False,False,True,False,False,False,False,19
Tiguan,0.22499999999999998,0.6533432025660004,4,1,0.2502913931660634,False,False,False,False,False,False,False,False,True,False,True,False,False,False,20
Civic,0.44999999999999996,0.225078520415308,3,1,0.21771670449665667,False,False,False,True,False,False,False,False,False,False,False,False,True,False,25
RAV4,0.9750000000000001,0.2986776561906096,5,5,0.6506962763020674,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7
Passat,0.6,0.22258120444648943,5,2,0.3290595668977363,False,False,False,False,False,False,False,False,True,False,False,True,False,True,21
GLA,0.675,0.7179433319329692,2,4,0.25102754432243424,False,False,False,False,False,False,True,False,False,True,False,False,True,False,23
Accord,0.675,0.37339041484119206,5,3,0.334887430219005,False,False,False,True,False,False,False,False,False,False,True,False,True,False,22
Elantra,0.8999999999999999,0.6360387033962164,5,2,0.3854978222194957,False,False,False,False,True,False,False,False,False,False,True,False,True,False,17
Focus,0.65,0.767052767052767,4,3,0.5090485246303907,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6
Accord,0.375,0.510336020698715,4,4,0.3704067235138949,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10
Accord,0.44999999999999996,0.38052226912330545,3,1,0.3445187411815226,False,False,False,True,False,False,False,False,False,False,False,False,True,False,15
X5,0.925,0.467434866398597,5,4,0.40457640635543834,True,False,False,False,False,False,False,False,False,True,False,False,False,True,23
C-Class,0.95,0.6409433119277679,4,1,0.38979203729832523,False,False,False,False,False,False,True,False,False,False,False,False,True,False,14
Q5,0.8,0.6904961956775428,2,4,0.38384148211766145,False,False,False,False,False,False,False,False,False,True,False,False,False,True,18
GLA,0.09999999999999998,0.2178833163289122,3,4,0.3859885896570763,False,False,False,False,False,False,True,False,False,True,False,False,False,False,23
5 Series,0.9750000000000001,0.3056894792646088,3,4,0.7708116066498988,True,False,False,False,False,False,False,False,False,True,False,False,False,True,7
RAV4,0.525,0.50595488160255,3,2,0.5253665419299429,False,False,False,False,False,False,False,True,False,False,True,False,True,False,7
RAV4,0.75,0.1421302872080074,5,3,0.8677995215017483,False,False,False,False,False,False,False,True,False,True,False,False,False,True,2
Impala,0.5,0.032858543221237525,4,5,0.5338322802282068,False,True,False,False,False,False,False,False,False,True,False,False,True,False,19
Tiguan,0.09999999999999998,0.5280206186941938,3,3,0.34550027605668365,False,False,False,False,False,False,False,False,True,True,False,False,False,False,19
Focus,0.875,0.002930761998119511,3,4,0.5938899454021226,False,False,True,False,False,False,False,False,False,False,True,False,False,True,18
Civic,0.375,0.43813724901807805,4,5,0.5319305564075824,False,False,False,True,False,False,False,False,False,False,True,False,True,False,6
Passat,0.875,0.5801675102193237,4,3,0.5103367891540396,False,False,False,False,False,False,False,False,True,False,True,False,False,True,11
Corolla,0.30000000000000004,0.9981261794733297,3,1,0.08048585976320471,False,False,False,False,False,False,False,True,False,False,False,True,True,False,15
3 Series,0.42500000000000004,0.5128133314661811,4,4,0.44923624317526534,True,False,False,False,False,False,False,False,False,True,False,False,True,False,13
Passat,0.725,0.8620474656744087,5,4,0.32685111342862405,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10
Corolla,0.2,0.8178259680850354,3,5,0.15906999570578492,False,False,False,False,False,False,False,True,False,False,False,False,False,True,13
Tucson,0.125,0.5220357292896153,2,1,0.5317465186184896,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6
Optima,0.6,0.8119477730876694,3,2,0.40666216796515553,False,False,False,False,False,True,False,False,False,False,False,True,True,False,5
Golf,0.475,0.27784890738258616,5,4,0.35163486902644014,False,False,False,False,False,False,False,False,True,False,False,True,False,True,17
A3,0.7,0.6888824427684531,2,2,0.5378197656585485,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10
Sportage,0.95,0.3804155747160929,4,5,0.7065210723268511,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2
Corolla,0.125,0.2652756383326332,4,3,0.42377768235077606,False,False,False,False,False,False,False,True,False,False,True,False,False,True,12
Impala,0.30000000000000004,0.047412327205073324,3,1,0.6634562296791607,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14
Optima,0.07500000000000001,0.010139302885416875,5,4,0.6219250352739095,False,False,False,False,False,True,False,False,False,True,False,False,True,False,9
Elantra,0.65,0.8329265609058355,4,3,0.2517023495491074,False,False,False,False,True,False,False,False,False,False,True,False,False,False,22
Golf,0.8500000000000001,0.9809683851134628,2,3,0.40580332494938964,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5
Optima,0.25,0.3588633044591594,2,5,0.5242623151953868,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8
Rio,0.9750000000000001,0.7387554097398656,5,5,0.5256119256487332,False,False,False,False,False,True,False,False,False,False,False,True,False,True,5
Malibu,0.4,0.8043824727762552,3,1,0.47690325746886697,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2
X5,0.8999999999999999,0.0013736904928614772,3,2,0.6803877062756886,True,False,False,False,False,False,False,False,False,True,False,False,False,False,22
Q5,0.175,0.6764858863304459,3,3,0.24176430893810194,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11
RAV4,0.275,0.7357879715392669,3,4,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,25
Tiguan,0.8500000000000001,0.7706870452984442,2,5,0.42794920557021043,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8
Impala,0.625,0.00754529511006195,3,5,0.5922336053002883,False,True,False,False,False,False,False,False,False,True,False,False,False,False,23
Rio,0.5,0.29960122965304314,5,5,0.48475553647015523,False,False,False,False,False,True,False,False,False,False,True,False,True,False,13
A3,0.525,0.0243930088489674,5,4,0.8498251641003619,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4
Impala,0.30000000000000004,0.23947893118877575,3,2,0.3044598490890129,False,True,False,False,False,False,False,False,False,False,False,False,True,False,18
Sportage,0.375,0.10605757496949207,4,3,0.5927857186675664,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6
E-Class,0.8,0.18147718406785765,2,2,0.5404576406355438,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18
Civic,0.25,0.6283233640746594,2,5,0.486473222501687,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3
E-Class,0.475,0.8885876994685284,2,3,0.4888657137598921,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4
Golf,0.07500000000000001,0.4495835583918486,5,5,0.14121833016379362,False,False,False,False,False,False,False,False,True,False,True,False,True,False,23
Optima,0.8,0.5749694920679377,4,1,0.4815655481258818,False,False,False,False,False,True,False,False,False,True,False,False,True,False,15
Elantra,0.25,0.9666546635458553,2,1,0.36813692411508503,False,False,False,False,True,False,False,False,False,True,False,False,False,False,11
Malibu,0.175,0.8051059942251652,4,1,0.13925526041347155,False,True,False,False,False,False,False,False,False,False,False,False,True,False,14
Q5,0.475,0.4444922346476751,3,1,0.2167351696214956,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21
C-Class,0.825,0.7695267436200078,5,1,0.6185510091405435,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4
Fiesta,0.925,0.17048099172451503,4,3,0.7285442610882767,False,False,True,False,False,False,False,False,False,False,True,False,True,False,8
CR-V,0.42500000000000004,0.024036249424850463,4,4,0.3775841972885099,False,False,False,True,False,False,False,False,False,False,False,True,False,True,20
Corolla,0.09999999999999998,0.8804522509185722,3,1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,20
Sonata,0.2,0.6014830522602543,3,3,0.14667811790687688,False,False,False,False,True,False,False,False,False,False,False,True,True,False,18
Fiesta,0.30000000000000004,0.27838571361887426,2,3,0.4618735046929636,False,False,True,False,False,False,False,False,False,False,True,False,False,True,12
E-Class,0.2,0.6974846793499643,3,3,0.3137844304030428,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7
Impala,0.30000000000000004,0.6273231040070418,3,5,0.32120728789644803,False,True,False,False,False,False,False,False,False,True,False,False,False,True,16
RAV4,0.175,0.6141096685138135,2,3,0.24016931476596529,False,False,False,False,False,False,False,True,False,True,False,False,False,False,24
